collected_at,product_code,product_name,product_url,screen_size,display_type,resolution,refresh_rate,hdr,smart_features,full_spec,registration_month,fetch_status,error
2026-06-27T06:20:37+09:00,104963843,LG전자 32LR600 (방문수령),https://prod.danawa.com/info/?pcode=104963843&cate=10248425,32인치(80cm),LED TV,HD,60Hz,HDR10 / HLG,AI스마트홈,LED TV / 32인치(80cm) / HD / 주사율: 60Hz / 2023년형 / [화질] HDR10 / HLG / 게임모드 / [스마트] AI스마트홈 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 739x472x168mm / 무게: 3.68kg,2023/08,ok,
2026-06-27T06:20:37+09:00,104963870,LG전자 32LR600 (벽걸이),https://prod.danawa.com/info/?pcode=104963870&cate=10248425,32인치(80cm),LED TV,HD,60Hz,HDR10 / HLG,AI스마트홈,LED TV / 32인치(80cm) / HD / 주사율: 60Hz / 2023년형 / [화질] HDR10 / HLG / 게임모드 / [스마트] AI스마트홈 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 739x472x168mm / 무게: 3.68kg,2023/08,ok,
2026-06-27T06:20:37+09:00,104963864,LG전자 32LR600 (스탠드),https://prod.danawa.com/info/?pcode=104963864&cate=10248425,32인치(80cm),LED TV,HD,60Hz,HDR10 / HLG,AI스마트홈,LED TV / 32인치(80cm) / HD / 주사율: 60Hz / 2023년형 / [화질] HDR10 / HLG / 게임모드 / [스마트] AI스마트홈 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 739x472x168mm / 무게: 3.68kg,2023/08,ok,
2026-06-27T06:20:37+09:00,16316513,LG전자 32LT560H 리퍼비시 (스탠드),https://prod.danawa.com/info/?pcode=16316513&cate=10248425,32인치(82cm),상업용디스플레이,HD,,HDR10 / HLG,,상업용디스플레이 / 32인치(82cm) / 실내용 / 디스플레이모듈 / HD / [화질] HDR10 / HLG / [규격] HDMI(전체): 1개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 739x442(473)x84(168)mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2022/02,ok,
2026-06-27T06:20:37+09:00,61419056,LG전자 32SM5J (벽걸이),https://prod.danawa.com/info/?pcode=61419056&cate=10248425,32인치(81cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 32인치(81cm) / 실내용 / 디스플레이모듈 / FHD / 2022년형 / [스마트] [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 729x429x56mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2022/04,ok,
2026-06-27T06:20:37+09:00,16911380,LG전자 32SM5J (본체),https://prod.danawa.com/info/?pcode=16911380&cate=10248425,32인치(81cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 32인치(81cm) / 실내용 / 디스플레이모듈 / FHD / 2022년형 / [스마트] [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 729x429x56mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2022/04,ok,
2026-06-27T06:20:37+09:00,67621043,LG전자 37BH7N (본체),https://prod.danawa.com/info/?pcode=67621043&cate=10248425,37인치(94cm),상업용디스플레이,FHD,60Hz,,AI스마트홈,상업용디스플레이 / 37인치(94cm) / 실내용 / 디스플레이모듈 / FHD / 주사율: 60Hz / 2024년형 / [스마트] AI스마트홈 / [규격] HDMI(전체): 3개 / 베사홀: 400x200mm / 크기(가로x세로x깊이): 922x283x44mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다 / 화면분할모드 / 틸트,2024/07,ok,
2026-06-27T06:20:37+09:00,2562063,LG전자 42LB5650 (벽걸이),https://prod.danawa.com/info/?pcode=2562063&cate=10248425,42인치(106cm),LED TV,FHD,,,,LED TV / 42인치(106cm) / FHD / 에너지효율: 1등급 / 2014년형 / [규격] HDMI(전체): 2개,2014/03,ok,
2026-06-27T06:20:37+09:00,2514187,LG전자 42LB5650 (스탠드),https://prod.danawa.com/info/?pcode=2514187&cate=10248425,42인치(106cm),LED TV,FHD,,,,LED TV / 42인치(106cm) / FHD / 에너지효율: 1등급 / 2014년형 / [규격] HDMI(전체): 2개,2014/03,ok,
2026-06-27T06:20:37+09:00,3675113,LG전자 42LX530H (벽걸이),https://prod.danawa.com/info/?pcode=3675113&cate=10248425,42인치(106cm),LED TV,FHD,,,,LED TV / 42인치(106cm) / FHD / 2015년형 / [규격] HDMI(전체): 2개,2015/03,ok,
2026-06-27T06:20:37+09:00,3223027,LG전자 42LX530H (스탠드),https://prod.danawa.com/info/?pcode=3223027&cate=10248425,42인치(106cm),LED TV,FHD,,,,LED TV / 42인치(106cm) / FHD / 2015년형 / [규격] HDMI(전체): 2개,2015/03,ok,
2026-06-27T06:20:37+09:00,6184546,LG전자 43LK5620ENA (벽걸이),https://prod.danawa.com/info/?pcode=6184546&cate=10248425,43인치(107cm),LED TV,FHD,,,,LED TV / 43인치(107cm) / FHD / 에너지효율: 2등급 / 2018년형 / [규격] HDMI(전체): 2개,2018/05,ok,
2026-06-27T06:20:37+09:00,6184521,LG전자 43LK5620ENA (스탠드),https://prod.danawa.com/info/?pcode=6184521&cate=10248425,43인치(107cm),LED TV,FHD,,,,LED TV / 43인치(107cm) / FHD / 에너지효율: 2등급 / 2018년형 / [규격] HDMI(전체): 2개,2018/05,ok,
2026-06-27T06:20:37+09:00,7862323,LG전자 43LM5600ENA (스탠드),https://prod.danawa.com/info/?pcode=7862323&cate=10248425,43인치(107cm),LED TV,FHD,,,,LED TV / 43인치(107cm) / FHD / 에너지효율: 2등급 / 2019년형 / [규격] HDMI(전체): 2개 / 크기(가로x세로x깊이): 969x569(626)x82(218)mm,2019/05,ok,
2026-06-27T06:20:37+09:00,7716130,LG전자 43LM5600GNA (벽걸이),https://prod.danawa.com/info/?pcode=7716130&cate=10248425,43인치(107cm),LED TV,FHD,,,,LED TV / 43인치(107cm) / FHD / 에너지효율: 2등급 / 2019년형 / [규격] HDMI(전체): 2개 / 크기(가로x세로x깊이): 969x569x82mm / 무게: 6.9kg,2019/04,ok,
2026-06-27T06:20:37+09:00,7716034,LG전자 43LM5600GNA (스탠드),https://prod.danawa.com/info/?pcode=7716034&cate=10248425,43인치(107cm),LED TV,FHD,,,,LED TV / 43인치(107cm) / FHD / 에너지효율: 2등급 / 2019년형 / [규격] HDMI(전체): 2개 / 크기(가로x세로x깊이): 969x569(626)x82(218)mm / 무게: 6.9(7.1)kg,2019/04,ok,
2026-06-27T06:20:37+09:00,8679158,LG전자 43LM561C0NA (벽걸이),https://prod.danawa.com/info/?pcode=8679158&cate=10248425,43인치(107cm),LED TV,FHD,,,,LED TV / 43인치(107cm) / FHD / 에너지효율: 1등급 / 2019년형 / [규격] HDMI(전체): 2개 / 크기(가로x세로x깊이): 969x569x82mm / 무게: 8.0kg,2019/07,ok,
2026-06-27T06:20:37+09:00,27925685,LG전자 43LM561C0NA (본체),https://prod.danawa.com/info/?pcode=27925685&cate=10248425,43인치(107cm),LED TV,FHD,,,,LED TV / 43인치(107cm) / FHD / 에너지효율: 1등급 / 2019년형 / [규격] HDMI(전체): 2개 / 크기(가로x세로x깊이): 969x569x82mm / 무게: 8.0(8.1)kg,2019/07,ok,
2026-06-27T06:20:37+09:00,8679152,LG전자 43LM561C0NA (스탠드),https://prod.danawa.com/info/?pcode=8679152&cate=10248425,43인치(107cm),LED TV,FHD,,,,LED TV / 43인치(107cm) / FHD / 에너지효율: 1등급 / 2019년형 / [규격] HDMI(전체): 2개 / 크기(가로x세로x깊이): 969x569(626)x82(218)mm / 무게: 8.0(8.1)kg,2019/07,ok,
2026-06-27T06:20:37+09:00,96707918,LG전자 43LM6350KNA (무타공 벽걸이),https://prod.danawa.com/info/?pcode=96707918&cate=10248425,43인치(107cm),LED TV,FHD,60Hz,,,LED TV / 43인치(107cm) / FHD / 주사율: 60Hz / 에너지효율: 1등급 / 2021년형 / [규격] 크기(가로x세로x깊이): 973x572x85mm / 무게: 8.0kg,2021/09,ok,
2026-06-27T06:20:37+09:00,15165791,LG전자 43LM6350KNA (벽걸이),https://prod.danawa.com/info/?pcode=15165791&cate=10248425,43인치(107cm),LED TV,FHD,60Hz,,,LED TV / 43인치(107cm) / FHD / 주사율: 60Hz / 에너지효율: 1등급 / 2021년형 / [규격] 크기(가로x세로x깊이): 973x572x85mm / 무게: 8.0kg,2021/09,ok,
2026-06-27T06:20:37+09:00,15165743,LG전자 43LM6350KNA (스탠드),https://prod.danawa.com/info/?pcode=15165743&cate=10248425,43인치(107cm),LED TV,FHD,60Hz,,,LED TV / 43인치(107cm) / FHD / 주사율: 60Hz / 에너지효율: 1등급 / 2021년형 / [규격] 크기(가로x세로x깊이): 973x572(623)x85(216)mm / 무게: 8.0(8.1)kg,2021/09,ok,
2026-06-27T06:20:37+09:00,19906400,LG전자 43LN342H (벽걸이),https://prod.danawa.com/info/?pcode=19906400&cate=10248425,43인치(107cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(107cm) / 실내용 / 디스플레이모듈 / FHD / 에너지효율: 1등급 / 2023년형 / [규격] HDMI(전체): 3개 / 크기(가로x세로x깊이): 977x575x72mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2023/04,ok,
2026-06-27T06:20:37+09:00,37931936,LG전자 43LN342H (본체),https://prod.danawa.com/info/?pcode=37931936&cate=10248425,43인치(107cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(107cm) / 실내용 / 디스플레이모듈 / FHD / 에너지효율: 1등급 / 2023년형 / [규격] HDMI(전체): 3개 / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2023/04,ok,
2026-06-27T06:20:37+09:00,19906307,LG전자 43LN342H (스탠드),https://prod.danawa.com/info/?pcode=19906307&cate=10248425,43인치(107cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(107cm) / 실내용 / 디스플레이모듈 / FHD / 에너지효율: 1등급 / 2023년형 / [규격] HDMI(전체): 3개 / 크기(가로x세로x깊이): 977x575(615)x72(187)mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2023/04,ok,
2026-06-27T06:20:37+09:00,16950014,LG전자 43LT340C0UB 리퍼비시 (방문수령),https://prod.danawa.com/info/?pcode=16950014&cate=10248425,43인치(109cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / FHD / 2021년형 / [스마트] [규격] HDMI(전체): 1개 / 베사홀: 200x200mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다 / 크기(가로x세로x깊이): 977x575(615)x72(187)mm,2021/04,ok,
2026-06-27T06:20:37+09:00,19948028,LG전자 43LT340C0UB 리퍼비시 (벽걸이),https://prod.danawa.com/info/?pcode=19948028&cate=10248425,43인치(109cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / FHD / 2021년형 / [스마트] [규격] HDMI(전체): 1개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 977x575(615)x72(187)mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2021/04,ok,
2026-06-27T06:20:37+09:00,16950011,LG전자 43LT340C0UB 리퍼비시 (스탠드),https://prod.danawa.com/info/?pcode=16950011&cate=10248425,43인치(109cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / FHD / 2021년형 / [스마트] [규격] HDMI(전체): 1개 / 베사홀: 200x200mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다 / 크기(가로x세로x깊이): 977x575(615)x72(187)mm,2021/04,ok,
2026-06-27T06:20:37+09:00,10067766,LG전자 43LT540H0NB (벽걸이),https://prod.danawa.com/info/?pcode=10067766&cate=10248425,43인치(107cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(107cm) / 실내용 / 디스플레이모듈 / FHD / 에너지효율: 1등급 / 2019년형 / [규격] HDMI(전체): 2개 / 크기(가로x세로x깊이): 977x575(615)x72(187)mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2019/12,ok,
2026-06-27T06:20:37+09:00,10067745,LG전자 43LT540H0NB (스탠드),https://prod.danawa.com/info/?pcode=10067745&cate=10248425,43인치(107cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(107cm) / 실내용 / 디스플레이모듈 / FHD / 에너지효율: 1등급 / 2019년형 / [규격] HDMI(전체): 2개 / 크기(가로x세로x깊이): 977x575(615)x72(187)mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2019/12,ok,
2026-06-27T06:20:37+09:00,3400092,LG전자 43LX310C (벽걸이),https://prod.danawa.com/info/?pcode=3400092&cate=10248425,43인치(107cm),LED TV,FHD,,,,LED TV / 43인치(107cm) / FHD / 에너지효율: 1등급 / 2015년형 / [규격] HDMI(전체): 2개 / 무게: 9.8kg,2015/03,ok,
2026-06-27T06:20:37+09:00,10282875,LG전자 43SM5KE (벽걸이),https://prod.danawa.com/info/?pcode=10282875&cate=10248425,43인치(107cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(107cm) / 실내용 / 디스플레이모듈 / FHD / 2020년형 / 미러링 / [규격] HDMI(전체): 1개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 970x564x39mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2020/01,ok,
2026-06-27T06:20:37+09:00,10738770,LG전자 43SM5KE (본체),https://prod.danawa.com/info/?pcode=10738770&cate=10248425,43인치(107cm),상업용디스플레이,FHD,,,,상업용디스플레이 / 43인치(107cm) / 실내용 / 디스플레이모듈 / FHD / 2020년형 / 미러링 / [규격] HDMI(전체): 1개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 970x564x39mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2020/03,ok,
2026-06-27T06:20:37+09:00,13108799,LG전자 43UH5F (본체),https://prod.danawa.com/info/?pcode=13108799&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 2021년형 / [스마트] [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 963x568x40mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2021/01,ok,
2026-06-27T06:20:37+09:00,17770013,LG전자 43UH5J (본체),https://prod.danawa.com/info/?pcode=17770013&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2022년형 / [스마트] [규격] HDMI(전체): 3개 / 베사홀: 300x300mm / 크기(가로x세로x깊이): 963x568(613)x40(290)mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2022/09,ok,
2026-06-27T06:20:37+09:00,33899444,LG전자 43UH5N-E (벽걸이),https://prod.danawa.com/info/?pcode=33899444&cate=10248425,43인치(107cm),상업용디스플레이,4K UHD,,,,상업용디스플레이 / 43인치(107cm) / 실내용 / 디스플레이모듈 / 4K UHD / 2023년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 963x556x30mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2023/12,ok,
2026-06-27T06:20:37+09:00,30227276,LG전자 43UH5N-E (본체),https://prod.danawa.com/info/?pcode=30227276&cate=10248425,43인치(107cm),상업용디스플레이,4K UHD,,,,상업용디스플레이 / 43인치(107cm) / 실내용 / 디스플레이모듈 / 4K UHD / 2023년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 963x556x30mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2023/12,ok,
2026-06-27T06:20:37+09:00,100696052,LG전자 43UH5Q (벽걸이),https://prod.danawa.com/info/?pcode=100696052&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2025년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 972x561x30mm / 무게: 9.4kg / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2025/07,ok,
2026-06-27T06:20:37+09:00,99891926,LG전자 43UH5Q (본체),https://prod.danawa.com/info/?pcode=99891926&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2025년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 972x561x30mm / 무게: 9.4kg / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2025/07,ok,
2026-06-27T06:20:37+09:00,20218550,LG전자 43UH7J (벽걸이),https://prod.danawa.com/info/?pcode=20218550&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2022년형 / [스마트] [규격] HDMI(전체): 2개 / 베사홀: 300x300mm / 크기(가로x세로x깊이): 963x568(613)x40(290)mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2022/09,ok,
2026-06-27T06:20:37+09:00,17771666,LG전자 43UH7J (본체),https://prod.danawa.com/info/?pcode=17771666&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2022년형 / [스마트] [규격] HDMI(전체): 2개 / 베사홀: 300x300mm / 크기(가로x세로x깊이): 963x568(613)x40(290)mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2022/09,ok,
2026-06-27T06:20:37+09:00,67621127,LG전자 43UH7N (벽걸이),https://prod.danawa.com/info/?pcode=67621127&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,AI스마트홈,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2024년형 / 화면반사방지 / [스마트] AI스마트홈 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 963x556x30mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다 / USB-C타입 / 틸트 / IP5X등급,2024/07,ok,
2026-06-27T06:20:37+09:00,67621064,LG전자 43UH7N (본체),https://prod.danawa.com/info/?pcode=67621064&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,AI스마트홈,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2024년형 / 화면반사방지 / [스마트] AI스마트홈 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 963x556x30mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다 / USB-C타입 / 틸트 / IP5X등급,2024/07,ok,
2026-06-27T06:20:37+09:00,18199565,LG전자 43UL3J (벽걸이),https://prod.danawa.com/info/?pcode=18199565&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2021년형 / [스마트] [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 967x564x57mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2021/09,ok,
2026-06-27T06:20:37+09:00,16136780,LG전자 43UL3J (본체),https://prod.danawa.com/info/?pcode=16136780&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2021년형 / [스마트] [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 967x564x57mm / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2021/09,ok,
2026-06-27T06:20:37+09:00,94887317,LG전자 43UL3J (키오스크형),https://prod.danawa.com/info/?pcode=94887317&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,,상업용디스플레이 / 43인치(109cm) / 실내용 / DID / 4K UHD / 주사율: 60Hz / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 620x1860x450mm / 무게: 68.8kg / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2025/07,ok,
2026-06-27T06:20:37+09:00,101076821,LG전자 43UL3Q (벽걸이),https://prod.danawa.com/info/?pcode=101076821&cate=10248425,43인치(109cm),상업용디스플레이,4K UHD,60Hz,,,상업용디스플레이 / 43인치(109cm) / 실내용 / 디스플레이모듈 / 4K UHD / 주사율: 60Hz / 2021년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 965x555x59mm / 무게: 7.6kg / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2021/09,ok,
